url,UN/LOCODE,country,UN_code,ISO2,ISO3,city_or_location,port_name,local_port_name,lat,lon,authority_name,address,phone,fax,website,email
https://psma-gies.fao.org/designated-ports/view/aa15230d-65bc-4536-acd2-3f7d27860d18,–,France,250,FR,FRA,France (Guyane),Port du Larivot (Guyane),–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a76717b4-e927-4c02-bc87-a8b7dbe248e3,–,Australia,36,AU,AUS,Port Giles,Port Giles,–,S35°1'59'',E137°46'0'',Flinders Ports,–,+61 8 8447 0611,+61 8 8447 0606,–,–
https://psma-gies.fao.org/designated-ports/view/9d79d6c1-4a9c-4e1b-8c28-ee6b42172e22,–,Canada,124,CA,CAN,"50.7124° N, 127.4604° W","Port Hardy, BC",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/3a2dd204-8539-4dd8-9481-c092fb0e18e4,–,Australia,36,AU,AUS,Woolongong,Port Kembla,–,S34°5'0'',E150°9'0'',Port Authority of New South Wales,https://www.nswports.com.au/ports-and-facilities/port-kembla/,+61 02 9296 4999,–,–,enquiries@portauthoritynsw.com.au
https://psma-gies.fao.org/designated-ports/view/a6bf0e00-6f4d-4f85-8640-e0274537f646,–,Australia,36,AU,AUS,Port Latta,Port Latta,–,–,–,Wilhelmsen Ships Service Pty Ltd,P.O Box 311  George Town  Tasmania 7253 Australia,+61 3 6382 4088,+61 3 6382 4099,–,wss.bellbay@wilhelmsen.com
https://psma-gies.fao.org/designated-ports/view/71eaa809-7edc-4149-bd86-b35944416c11,–,Mauritius,480,MU,MUS,Port Louis,Port Louis  - Mauritius,–,N20°11'35'',E57°49'23'',Mauritius Port Authority,Mer Rouge  Port Louis  Republic of Mauritius,+230 206 5400,+230 240 0856,–,info@mauport.com
https://psma-gies.fao.org/designated-ports/view/8670d533-4031-44c2-afb6-bf15fff1d381,–,Papua New Guinea,598,PG,PNG,PORT MORESBY,PORT MORESBY,PORT MORESBY,S9°26'6'',E147°8'3'',PNG PORTS CORPORATION LIMITED,"P. O. BOX 2016
PORT MORESBY
NATIONAL CAPITAL DISTRICT
PAPUA NEW GUINEA",+675 3090444,+675 3090461,www.fisheries.gov.pg,nfa@fisheries.gov.pg
https://psma-gies.fao.org/designated-ports/view/e597c14d-e9d7-4d3b-b978-61f0975a9dcc,–,New Zealand,554,NZ,NZL,Nelson,Port Nelson,Port Nelson,–,–,General Contact Port Nelson Limited,Port Nelson Limited 8 Vickerman Street Port Nelson PO Box 844 Nelson 7040 New Zealand,+64 3 548 2099,+64 3 546 9015,–,nfo@portnelson.co.nz
https://psma-gies.fao.org/designated-ports/view/77876a85-2232-4862-8b74-41abc9292f83,–,Iceland,352,IS,ISL,Akranes,Port of Akranes,–,N64°18'51'',W22°4'53'',Associated Icelandic Ports (Faxaflóahafnir),"Tryggvagata 17, 101 Reykjavík",+354 5258900,+354 5258990,–,hofnin@faxaports.is
https://psma-gies.fao.org/designated-ports/view/de2cf79e-7981-4a8c-ae60-db55f78e718f,–,Iceland,352,IS,ISL,Akureyri,Port of Akureyri,–,N65°41'27'',W18°5'20'',Hafnasamlag Norðurlands,"Fiskitangi, 600 Akureyri",+354 4604200,+354 4604209,–,port@port.is
https://psma-gies.fao.org/designated-ports/view/e731e9ff-5b7e-40ff-93ce-eaf5d3deb927,–,Australia,36,AU,AUS,Ardrossan,Port of Ardrossan,–,S34°26'13'',E137°55'0'',ABB Grain / Flinders Ports,–,+61 8 8447 0611,+61 8 8447 0606,–,–
https://psma-gies.fao.org/designated-ports/view/2c1c2564-c504-4eb7-804b-5c4e519313b2,–,United States of America,840,US,USA,"Astoria, Oregon",Port of Astoria,–,N46°11'18'',W123°48'36'',–,–,–,–,https://www.portofastoria.com/,–
https://psma-gies.fao.org/designated-ports/view/8a0406b7-aa6e-47f6-aa69-cfb18e258404,–,United States of America,840,US,USA,"Bellingham, Washington",Port of Bellingham,–,N48°44'0'',W122°30'0'',–,–,–,–,https://www.portofbellingham.com/889/Maritime,–
https://psma-gies.fao.org/designated-ports/view/57b51a7f-2550-47d3-8c77-07a640d79112,–,Indonesia,360,ID,IDN,Benoa - Bali,Port of Benoa,Pelabuhan Kelas II Benoa,S8°44'40'',E115°12'38'',Directorate General of Sea Transportation,Jl. Raya Pelabuhan Benoa Denpasar - Bali,+62 361 720225,+62 361 721122,–,indonesia.psm@kkp.go.id
https://psma-gies.fao.org/designated-ports/view/7610309a-e6c7-45a1-846a-bbafaa270846,–,Iceland,352,IS,ISL,Bolungarvík,Port of Bolungarvík,–,N66°9'20'',W23°14'24'',Port Authority of Bolungarvík,"Aðalstræti 10-12, 415 Bolungarvík",+354 4507000,–,–,bolungarvik@bolungarvik.is
https://psma-gies.fao.org/designated-ports/view/5245bc26-9ee4-4c2a-a04f-1c1750b3572b,–,Australia,36,AU,AUS,Bowen,Port of Bowen,–,–,–,Svitzer,"Office 4, Lot 2, 67 West Street,  Bowen QLD 4805",+61 7 4786 2522,–,–,clinton.mason@svitzer.com
https://psma-gies.fao.org/designated-ports/view/3f56c031-0afc-4ad4-960e-8eec0bd7cb3b,–,Australia,36,AU,AUS,Brisbane,Port of Brisbane,–,–,–,Port of Brisbane Pty Ltd,18 Howard Smith Drive  PORT OF BRISBANE QLD 4178,+61 7 3258 4609,+61 7 3258 4623,–,info@portbris.com.au
https://psma-gies.fao.org/designated-ports/view/54a28267-a50c-4311-9095-b2899c29d74c,–,Australia,36,AU,AUS,Broome,Port of Broome,–,S17°58'0'',E122°13'59'',Kimberley Ports Authority,"Lot 549 Port Drive, BROOME WA 6725",+61 08 9194 3100,+61 8 9194 3188,–,operations@kimberleyports.wa.gov.au
https://psma-gies.fao.org/designated-ports/view/9618f2af-3427-467c-b2f6-da08d18b2ed4,–,Australia,36,AU,AUS,Bundaberg,Port of Bundaberg,–,–,–,Gladstone Ports Corporation (GPC),45 Wharf Drive Burnett Heads QLD 4670,+61 74130 2200 / 741302222,+61 741594655,–,pascoej@gpcl.com.au
https://psma-gies.fao.org/designated-ports/view/9d369c0a-66c7-4462-90eb-6c288ff6b299,–,Bulgaria,100,BG,BGR,"BURGAS, 42°29'16.00 N   27°28'53.00 E",PORT OF BURGAS,–,N42°29'16'',E27°28'53'',PORT OF BURGAS HEAD OFFICE,"1, Aleksandar Batenberg str.  8000, Burgas  Bulgaria",+359 56  822 222,–,–,headoffice@port-burgas.com
https://psma-gies.fao.org/designated-ports/view/847a7852-bd5e-430d-b897-416a691d1889,–,Australia,36,AU,AUS,Burnie,Port of Burnie,–,S41°3'0'',E145°55'0'',Tasmanian Ports Corporation Pty Ltd (TasPorts),"Port Road, Burnie  PO Box 216  Burnie Tasmania 7320",+61 1300 366 742,–,–,reception@tasports.com.au
https://psma-gies.fao.org/designated-ports/view/774975e1-682b-458c-8b45-af18994a7a32,–,South Africa,710,ZA,ZAF,South Africa,Port of Cape Town,–,–,–,Transnet National Ports Authority,Cape Town Harbour Cape Town,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/b490fc33-e090-4071-bf59-4cde73976122,–,Australia,36,AU,AUS,Christmas Island,Port of Christmas Island,–,S10°24'0'',–,Shire of Christmas Island,"George Fam Centre  2 Murray Road, Christmas Island 6798",+61 (08) 9164 8300,+61 (08) 9164 8304,–,admin@shire.gov.cx
https://psma-gies.fao.org/designated-ports/view/fc320d69-85e3-4704-b877-ea811e656cdb,–,Australia,36,AU,AUS,Cocos (Keeling) Islands,Port of Cocos (Keeling) Islands,–,–,–,Shire of Cocos Keeling Islands,–,+61 (618) 9162 6649 /  (618) 9162 6740,+61 (618) 9162 6668 / (618) 9162 6589,–,–
https://psma-gies.fao.org/designated-ports/view/a99c0caf-7653-4e19-aa51-adc68205be12,–,United States of America,840,US,USA,"Coos Bay, Oregon",Port of Coos Bay,–,N43°25'45'',W124°13'45'',–,–,–,–,https://www.portofcoosbay.com/,–
https://psma-gies.fao.org/designated-ports/view/1ffc8913-2ca6-4ad6-9dc9-59a622f83ace,–,Iceland,352,IS,ISL,Dalvík,Port of Dalvík,–,N65°58'24'',W18°31'36'',Port Authority of Dalvík,"Ráðhús, 620 Dalvík",+354 4604900,+354 4604901,–,dalvikurbyggd@dalvikurbyggd.is
https://psma-gies.fao.org/designated-ports/view/0ae22051-c759-427f-bb2b-5a4714de6935,–,Australia,36,AU,AUS,Dampier,Port of Dampier,–,S20°40'0'',E116°42'0'',Pilbara Ports Authority,Mof Road  Burrup Peninsula  DAMPIER WA 6713,+61 8 9159 6555,+61 8 9159 6557,–,feedback@pilbaraports.com.au
https://psma-gies.fao.org/designated-ports/view/bb1df4a0-a046-4a56-a723-54be7ded2773,–,Australia,36,AU,AUS,Devonport,Port of Devonport,–,S41°9'0'',E146°22'0'',Tasmanian Ports Corporation Pty Ltd (TasPorts),"48 Formby Road, Devonport  PO Box 478  Devonport, Tasmania 7310",+61 1300 366 742,–,–,reception@tasports.com.au
https://psma-gies.fao.org/designated-ports/view/c6d2244c-2e29-4016-8dde-c4268a73e171,–,Oman,512,OM,OMN,SOUTHEAST OF OMAN,PORT OF DUQM,–,–,–,PORT OF DUQM COMPANY SAOC,"P.O.BOX 88,  P.C 700 DUQM SULTANATE OF OMAN",+968 25468666,–,–,info@portofduqm.om
https://psma-gies.fao.org/designated-ports/view/f7d2ff03-e2c1-4aea-bc6a-6f94c8bc6cde,–,South Africa,710,ZA,ZAF,South Africa,Port of Durban,–,–,–,Transnet National Ports Authority,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/d6743870-73d7-484b-8e46-faa19b78fd73,–,Australia,36,AU,AUS,Eden,Port of Eden,–,S37°6'6'',E149°55'42'',Port Authority of New South Wales,–,+61 02 9296 4999,–,–,enquiries@portauthoritynsw.com.au
https://psma-gies.fao.org/designated-ports/view/3614c6c0-5b85-45fd-a125-b1599fdaad53,–,Iceland,352,IS,ISL,Eskifjörður,Port of Eskifjörður,–,N65°4'17'',W14°1'20'',Port Authority of Fjarðabyggðarhafnir,"Hafnargata 2, 730 Fjarðabyggð",+354 4709000,+354 4761173,–,fjardabyggd@fjardabyggd.is
https://psma-gies.fao.org/designated-ports/view/5a7f1b63-0d6b-4dad-90f9-b6359cc93f8d,–,Australia,36,AU,AUS,Esperance,Port of Esperance,–,S33°52'0'',E121°52'59'',Southern Ports Authority,The Esplanade  Esperance WA 6450,+61 8 9072 3333,–,–,enquiries.esperance@southernports.com.au
https://psma-gies.fao.org/designated-ports/view/450661ac-219b-4032-a51c-12967f4b8395,–,Iceland,352,IS,ISL,Fáskrúðsfjörður,Port of Fáskrúðsfjörður,–,N64°55'47'',W14°0'50'',Port Authority of Fjarðabyggðarhafnir,"Hafnargata 2, 730 Fjarðabyggð",+354 4709000,–,–,fjardabyggd@fjardabyggd.is
https://psma-gies.fao.org/designated-ports/view/ac9fc1a0-704f-469d-8d05-e914429ddc48,–,Australia,36,AU,AUS,Gladstone,Port of Gladstone,–,–,–,Gladstone Ports Corporation,"40 Goondoon Street, Gladstone QLD 4680",+61 7-4976 1333,+61 7-4972 3045,–,RHMGladstone@msq.qld.gov.au
https://psma-gies.fao.org/designated-ports/view/142dbff0-5a82-4745-a4f6-1bf1c336c006,–,Iceland,352,IS,ISL,Grindavík,Port of Grindavík,–,N63°50'4'',W22°25'2'',Port Authority of Grindavík,Víkurbraut 62 - 240 Grindavík,+354 4201100,+354 4201111,–,grindavik@grindavik.is
https://psma-gies.fao.org/designated-ports/view/7e512040-5bd1-476a-a984-a9daebacc155,–,Iceland,352,IS,ISL,Grundarfjörður,Port of Grundarfjörður,–,N64°55'6'',W23°15'1'',Port Authority of Grundarfjörður,Borgarbraut 16 - 350 Grundarfirði,+354 4308500,–,–,grundarfjordur@grundarfjordur.is
https://psma-gies.fao.org/designated-ports/view/ba440f83-2d32-4dea-ba4d-d6862726db1b,–,Iceland,352,IS,ISL,Hafnarfjörður,Port of Hafnarfjörður,–,N64°4'8'',W21°58'28'',Port Authority of Hafnarfjörður,Óseyrarbraut 4 - 220 Hafnarfjörður,+354 4142300,+354 4142301,–,hofnin@hafnarfjordur.is
https://psma-gies.fao.org/designated-ports/view/dcb0eb95-2571-4249-b96b-68208f362672,–,Australia,36,AU,AUS,"Hastings, Westernport",Port of Hastings,–,S38°27'45'',E145°20'27'',Port of Hastings Development Authority,Stony Point Depot  1d Stony Point Road  Crib Point Victoria 3919 AUSTRALIA,+61 3 5979 5500,+61 3 5979 5555,–,enquiries@portofhastings.com
https://psma-gies.fao.org/designated-ports/view/f507dc32-97da-4632-a684-8e33de5a4af8,–,Australia,36,AU,AUS,Hay Point - Mackay,Port of Hay Point,–,–,–,North Queensland Bulk Ports Corporation,44 Nelson Street Mackay Qld 4740,+61 7 4944 3700,+61 7 4944 3790,–,mackaymarine@msq.qld.gov.au
https://psma-gies.fao.org/designated-ports/view/c11e6e08-b51f-4f59-afac-4031983f0e41,–,Iceland,352,IS,ISL,Helguvík,Port of Helguvík,–,N64°1'23'',W22°33'25'',Port Authority of Reykjaneshafnir,"Víkurbraut 11, 230 Reykjanesbær",+354 4203220,+354 4203229,–,reykjaneshofn@reykjaneshofn.is
https://psma-gies.fao.org/designated-ports/view/d4396fed-2863-450d-aaf5-136f6cd7b53b,–,Finland,246,FI,FIN,Helsinki,Port of Helsinki,Helsingin Satama,–,–,–,"1) Port of Helsinki Ltd, Olympiaranta 3, FI-00140 HELSINKI, FINLAND  2) Centre for Economic Development, Transport and the Environment of Southwest Finland, P O Box 236, 20101 TURKU",+358 9 310 1621,–,–,lis.uusimaa@ely-keskus.fi
https://psma-gies.fao.org/designated-ports/view/cec8616a-b36f-4077-8af3-ecb1e621fdf8,–,Australia,36,AU,AUS,Hobart,Port of Hobart,–,S42°52'0'',E147°18'0'',Tasmanian Ports Corporation Pty Ltd (TasPorts),–,+61 1300 366 742,–,–,reception@tasports.com.au
https://psma-gies.fao.org/designated-ports/view/cdd17ac8-3607-4a87-80fe-6075f4b6e8db,–,Iceland,352,IS,ISL,Höfn í Hornafirði,Port of Hornafjörður,–,N64°15'13'',W15°12'13'',Port Authority of Hornafjörður,"Hafnarbraut 27, 780 Höfn",+354 4708000,+354 4708001,–,afgreidsla@hornafjordur.is
https://psma-gies.fao.org/designated-ports/view/7525c41c-6f91-452b-b587-8130bf35a40f,–,Iceland,352,IS,ISL,Húsavík,Port of Húsavík,–,N66°2'42'',W17°21'5'',Hafnir Norðurþings,"Ketilsbraut 7-9, 640 Húsavík",+354 4646100,+354 4646101,–,port@nordurthing.is
https://psma-gies.fao.org/designated-ports/view/13a8d083-b0b2-4bba-b9eb-4fb9b82cf9a5,–,Iceland,352,IS,ISL,Keflavík,Port of Keflavík,–,N64°0'10'',W22°33'4'',Port Authority of Reykjaneshafnir,"Víkurbraut 11, 230 Reykjanesbær",+354 4203220,+354 4203229,–,reykjaneshofn@reykjaneshofn.is
https://psma-gies.fao.org/designated-ports/view/f161565c-f352-48b8-9b5a-7362cb20b5a4,–,Australia,36,AU,AUS,Bell Bay,Port of Launceston (Bell Bay),–,–,–,Tasmanian Ports Corporation Pty Ltd (TasPorts),"90-110 Willis Street, Launceston  PO Box 1060, Launceston, Tasmania 7250",+61 03 6380 3013,–,–,reception@tasports.com.au
https://psma-gies.fao.org/designated-ports/view/fd66f292-95d3-42c5-b997-b4be91f5de94,–,Australia,36,AU,AUS,Lucinda,Port of Lucinda,–,–,–,Port of Townsville Limited,"Port of Townsville Limited  PO Box 1031, Townsville  QLD  4810",+61 7 4781 1683,–,–,duty@townsville-port.com.au
https://psma-gies.fao.org/designated-ports/view/251cd4c1-5e85-443c-b014-db936911730d,–,Namibia,516,NA,NAM,Namibia,Port of Lüderitz,–,–,–,National Port Authority (Namport),Hafen Street Lüderitz PO Box 836,+264 63 2002017/2002028,–,–,customercare.luderitz@namport.com
https://psma-gies.fao.org/designated-ports/view/cc5ebe93-9e15-44de-8e6a-8cf65d2c2320,–,Australia,36,AU,AUS,Mackay,Port of Mackay,–,–,–,North Queensland Bulk Ports,–,+61 7 4955 8171,–,–,portoperations@nqbp.com.au
https://psma-gies.fao.org/designated-ports/view/0621405f-3dc8-4ead-aef7-e82ae934daaa,–,Australia,36,AU,AUS,Melbourne,Port of Melbourne,–,S37°50'48'',E144°58'0'',Port of Melbourne (PoM) Group,–,+61 1300 857 662,–,–,Community.Relations@portofmelbourne.com
https://psma-gies.fao.org/designated-ports/view/f1a664fb-c803-4b19-b531-33e1e18df33d,–,Australia,36,AU,AUS,Milner Bay - Alyangula (Groote Eylandt),Port of Milner Bay,–,–,–,Groote Eylandt Mining Co,"Rowell Highway Alyangula, NT 0885 Australia",+61 08 8987 4444  / 1800 870 766,–,–,info@gemco.com.au
https://psma-gies.fao.org/designated-ports/view/303c4ecf-d817-45f4-a656-d1028fa3b77d,–,Australia,36,AU,AUS,Mourilyan,Port of Mourilyan,–,–,–,Ports North,PO Box 594 CAIRNS QLD 4870,+61 74052 3888,–,–,enquiries@portsnorth.com.au
https://psma-gies.fao.org/designated-ports/view/670e44b8-91b5-4625-88f8-fab56622611f,–,Iceland,352,IS,ISL,Neskaupstaður,Port of Neskaupstaður,–,N65°8'26'',W13°42'24'',Port Authority of Fjarðabyggðarhafnir,"Hafnargata 2, 730 Fjarðabyggð",+354 4709000,+354 4761173,–,Fjardabyggd@fjardabyggd.is
https://psma-gies.fao.org/designated-ports/view/bce8e492-4189-43d6-9595-984ffb7aa1cf,–,Iceland,352,IS,ISL,Njarðvík,Port of Njarðvík,–,N63°59'10'',W22°32'13'',Port Authority of Reykjaneshafnir,"Víkurbraut 11, 230 Reykjanesbær",+354 4203220,+354 4203229,–,reykjaneshofn@reykjaneshofn.is
https://psma-gies.fao.org/designated-ports/view/85d3c6c8-2191-11ef-86b6-00505695b047,–,United States of America,840,US,USA,"Pago Pago, American Samoa",Port of Pago Pago,–,N14°16'0'',W170°42'0'',–,–,–,–,https://portadministration.as.gov/seaports/port-of-pago-pago,–
https://psma-gies.fao.org/designated-ports/view/205a1b35-bdd3-4eb3-84d2-615b4c267f64,–,Iceland,352,IS,ISL,Patreksfjörður,Port of Patreksfjörður,–,N65°35'52'',W24°0'21'',Port Authority of Vesturbyggð,"Aðalstræti 63, 450 Patreksfjörður",+354 4502300,–,–,vesturbyggd@vesturbyggd.is
https://psma-gies.fao.org/designated-ports/view/904cf842-4058-47cb-b64c-b13a60b0a60f,–,United Kingdom,826,GB,GBR,Peterhead,Port Of Peterhead,–,–,–,Peterhead Port Authority,Harbour Office West Pier Peterhead AB42 1DW,+44 1779 483600,+44 1779 475715,–,info@peterheadport.co.uk
https://psma-gies.fao.org/designated-ports/view/e5d54f7d-c122-4a4c-826d-93e9151715b2,–,Australia,36,AU,AUS,Port Bonython,Port of Port Bonython,–,S32°59'40'',E137°46'4'',Santos ltd.,Port Bonython,+61 8 8116 5000,+61 8 8116 5050,–,–
https://psma-gies.fao.org/designated-ports/view/bbc83034-5b0a-4426-8173-b13956768ff8,–,South Africa,710,ZA,ZAF,South Africa,Port of Port Elizabeth,–,–,–,Transnet National Ports Authority,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/066f570b-4047-49a1-9abe-15502ea42931,–,Australia,36,AU,AUS,Port Hedland,Port of Port Hedland,–,S20°19'0'',E118°34'0'',Pilbara Ports Authority,The Esplanade  PORT HEDLAND WA 6721,+61 8 9173 9000,+61 8 9173 9060,–,feedback@pilbaraports.com.au
https://psma-gies.fao.org/designated-ports/view/5016f15f-21f0-45f5-9684-b51469571b3c,–,Australia,36,AU,AUS,Port Lincoln,Port of Port Lincoln,–,S34°43'59'',E135°52'0'',Flinders Ports,–,+61 8 8447 0611,+61 8 8447 0606,–,–
https://psma-gies.fao.org/designated-ports/view/72d456e7-9444-4765-8555-716229351ec7,–,Australia,36,AU,AUS,Portland,Port of portland,–,S38°19'59'',E141°37'0'',Port of Portland Pty,23-25 Kunara Crescent PORTLAND VIC 3305,+61 3 5525 0900,+61 3 5521 7488,–,shipping@portofportland.com.au
https://psma-gies.fao.org/designated-ports/view/5ea80081-27c3-404c-8fd6-430ad71e1586,–,Iceland,352,IS,ISL,Reykjavík,Port of Reykjavík,–,N64°8'54'',W21°50'26'',Associated Icelandic Ports (Faxaflóahafnir),Tryggvagata 17 - 101 Reykjavík,+354 5258900,+354 5258990,–,hofnin@faxafloahafnir.is
https://psma-gies.fao.org/designated-ports/view/144c7cfe-034b-4dd9-a735-c49e2fe76d1b,–,Iceland,352,IS,ISL,Reyðarfjörður,Port of Reyðarfjörður,–,N65°1'30'',W14°13'4'',Port Authority of Fjarðarbyggðarhafnir,Hafnargata 2 - 730 Fjarðarbyggð,+354 4709000,–,–,fjardabyggd@fjardabyggd.is
https://psma-gies.fao.org/designated-ports/view/3f69dc8b-8936-4924-a1db-b6ef111d3f6b,–,Iceland,352,IS,ISL,Rif,Port of Rif,–,N64°55'7'',W23°48'9'',Port Authority of Snæfellsbær,Klettsbúð 4 - 360 Snæfellsbær,+354 4336900,+354 4336901,–,snb@snb.is
https://psma-gies.fao.org/designated-ports/view/76a74284-2416-4fdd-b96d-6103bfd44378,–,Australia,36,AU,AUS,Casuarina Island,Port of Rockhampton (Formerly Port Alma),–,–,–,Gladstone Ports Corporation,"Port Alma Road, Port Alma",+61 74934 6931,+61 74934 6928,–,–
https://psma-gies.fao.org/designated-ports/view/f41f6dd2-2d5f-4502-9378-0bfd229ea1ac,–,Oman,512,OM,OMN,SOUTH OF OMAN,PORT OF SALALAH,–,–,–,Salalah Port Services Company (S.A.O.G.),P.O. Box 369 Postal Code 211 Salalah Sultanate of Oman,+968 23220000,+968 23219542,–,info@salalahport.com
https://psma-gies.fao.org/designated-ports/view/96c4fbc8-ede6-49e8-99b3-88155f76749e,–,Iceland,352,IS,ISL,Sandgerði,Port of Sandgerði,–,N64°2'17'',W22°42'57'',Port Authority of Sandgerðisbær,"Varðan, Miðnestorg 3 - 245 Sandgerði",+354 4207500,+354 4237809,–,sandgerdi@sandgerdi.is
https://psma-gies.fao.org/designated-ports/view/d291ef59-ea07-41f9-93eb-aed5d252472c,–,Iceland,352,IS,ISL,Sauðárkrókur,Port of Sauðárkrókur,–,N65°45'26'',W19°38'52'',Port Authority of Skagafjarðarhafnir,"Skagfirðingabraut 21, 550 Sauðárkrókur",+354 4556000,+354 4556001,–,skagafjordur@skagafjordur.is
https://psma-gies.fao.org/designated-ports/view/2942c49c-4d9d-498e-b863-139ccb720652,–,Iceland,352,IS,ISL,Seyðisfjörður,Port of Seyðisfjörður,–,–,–,Port Authority of Seyðisfjörður,"Hafnargata 44, 710 Seyðisfjörður",+354 4702300,+354 4721588,–,sfk@sfk.is
https://psma-gies.fao.org/designated-ports/view/35f6e737-61ed-4191-82ac-d414bae87a22,–,Iceland,352,IS,ISL,Siglufjörður,Port of Siglufjörður,–,N66°8'48'',W18°53'52'',Port Authority of Fjallabyggð,"Gránugata 24, 580 Siglufjörður",+354 4649100,+354 4649101,–,fjallabyggd@fjallabyggd.is
https://psma-gies.fao.org/designated-ports/view/f2304183-e556-460f-8fb1-73697f8e0117,–,Trinidad and Tobago,780,TT,TTO,Port of Spain,Port of Spain,–,N10°39'11'',W61°31'30'',–,–,+1 868 223 4351,+1 868 627 9886,–,ralfred@mowt.gov.tt
https://psma-gies.fao.org/designated-ports/view/ea32f28b-a07e-4576-aeba-37a5886197a2,–,Iceland,352,IS,ISL,Stykkishólmur,Port of Stykkishólmur,–,N65°4'43'',W22°43'29'',Port Authority of Stykkishólmsbæjar,"Hafnargata 3, 340 Stykkishólmur",+354 4338100,+354 4381705,–,stykkisholmur@stykkisholmur.is
https://psma-gies.fao.org/designated-ports/view/d322063e-8017-47ea-9266-385a2060ba5e,–,New Zealand,554,NZ,NZL,Tauranga,Port of Tauranga Ltd,Tauranga,–,–,Port of Tauranga Ltd,Private Bag 12504 Tauranga Mail Centre Tauranga 3143 New Zealand,+64 7 572 8899,+64 7 572 8800,–,reception@port-tauranga.co.nz
https://psma-gies.fao.org/designated-ports/view/14ad9bee-daef-449a-8acb-27de53474273,–,Ghana,288,GH,GHA,TEMA,PORT OF TEMA,SAME AS ABOVE,N5°37'48'',–,GHANA PORTS AND HARBOURS AUTHORITY,P.O.BOX CO 488 TEMA-GHANA,+233 0303-204385-8,+233 0303-204136,–,tema@ghanaports.net
https://psma-gies.fao.org/designated-ports/view/50f2e0c6-05bc-46da-8c62-6ad12d2bfd0c,–,Australia,36,AU,AUS,Thevenard (Ceduna),Port of Thevenard,–,–,–,Flinders Ports,–,+61 8 8625 2077.,–,–,flindersports@flindersports.com.au
https://psma-gies.fao.org/designated-ports/view/124bb179-5173-4d22-adb6-1c5bc74c3a8d,–,Australia,36,AU,AUS,Thursday Island,Port of Thursday Island (Port Kennedy),–,–,–,Ports North,1 Spence Street (PO Box 594) Cairns QLD 4870,+61 7 4052 3888,+61 7 4052 3853,–,enquiries@portsnorth.com.au
https://psma-gies.fao.org/designated-ports/view/0353ae54-a213-4709-aa19-adee70c37a73,–,Australia,36,AU,AUS,Townsville,Port of Townsville,–,–,–,Port of Townsville Limited,"Port of Townsville Limited  PO Box 1031, Townsville  QLD  4810",+61 7 4781 1683,–,–,duty@townsvilleport.com.au
https://psma-gies.fao.org/designated-ports/view/437abf70-f3d5-4323-94ee-2c4d255a3925,–,Bulgaria,100,BG,BGR,"VARNA, 43°11'50.00 N   27°54'55.00 E",PORT OF VARNA,–,N43°11'50'',E27°54'55'',PORT OF VARNA HEAD OFFICE,"1 sq. SLAVEIKOV, VARNA 9000, BULGARIA",+359 52 69 22 32,+359 52 63 29 53,–,headoffice@port-varna.bg
https://psma-gies.fao.org/designated-ports/view/08c7fe34-633b-4af7-b617-2ceaf7629526,–,Iceland,352,IS,ISL,Vestmannaeyjar,Port of Vestmannaeyjar,–,N63°26'43'',W20°16'28'',Port Authority of Vestmannaeyjar,"Bárustíg 15, 900 Vestmannaeyjar",+354 4882000,+354 4882001,–,postur@vestmannaeyjar.is
https://psma-gies.fao.org/designated-ports/view/f752be76-faa4-422d-9386-9c19e7bea87c,–,Iceland,352,IS,ISL,Vopnafjörður,Port of Vopnafjörður,–,N65°45'22'',W14°49'14'',Port Authority of Vopnafjörður,"Hamrahlíð 15, 690 Vopnafjörður",+354 4731300,+354 4731196,–,skrifstofa@vopnafjardarhreppur.is
https://psma-gies.fao.org/designated-ports/view/dc3e8c94-4cc5-4040-9420-dc7e2f2491ac,–,Australia,36,AU,AUS,Wallaroo,Port of Wallaroo,–,S33°55'59'',E137°37'0'',Flinders Ports,Wallaroo Harbour,+61 8 8447 0611,+61 8 8447 0606,–,–
https://psma-gies.fao.org/designated-ports/view/6d24c0f3-210a-48b4-ab4e-34a8e864c5ba,–,Namibia,516,NA,NAM,Namibia,Port of Walvis Bay,–,–,–,National Port Authority (Namport),"Nr.17, Rikumbi Kandanga Rd PO Box 361 Walvis Bay",+264 64 2082111,+264 64 2082323,–,customercare@namport.com.na
https://psma-gies.fao.org/designated-ports/view/cc59a435-19c9-4b7a-b32e-1e3001a16757,–,Australia,36,AU,AUS,Weipa,Port of Weipa,–,–,–,North Queensland Bulk Ports Corporation,–,+61 7 4955 8171,–,–,portoperations@nqbp.com.au
https://psma-gies.fao.org/designated-ports/view/8b0c16a4-8ee9-4897-8ca6-3967daf5d4a3,–,Australia,36,AU,AUS,Whyalla,Port of Whyalla,–,S33°2'0'',E137°36'0'',Flinders Ports,Whyalla Harbour,+61 8 8447 0611,+61 8 8447 0606,–,–
